name,popularity,date_added,release_year,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_emotion
Muqabala Muqabala,61,2019-04-11 05:59:25+00:00,1995,"['Mano', 'Swarnalatha']",0.895,0.423,0.0,-10.291,1.0,0.0621,0.0892,5.65e-06,0.241,0.656,120.051,audio_features,0iG83qZ0ftWr43VggRYkp3,spotify:track:0iG83qZ0ftWr43VggRYkp3,https://api.spotify.com/v1/tracks/0iG83qZ0ftWr43VggRYkp3,https://api.spotify.com/v1/audio-analysis/0iG83qZ0ftWr43VggRYkp3,143977.0,4.0,happy
440 Volt,50,2019-04-11 05:59:51+00:00,2016,"['Vishal-Shekhar', 'Mika Singh', 'Irshad Kamil']",0.695,0.717,6.0,-7.939,1.0,0.0686,0.257,0.0,0.0681,0.771,162.084,audio_features,4K1zKRQr4GzysIYelA2XUw,spotify:track:4K1zKRQr4GzysIYelA2XUw,https://api.spotify.com/v1/tracks/4K1zKRQr4GzysIYelA2XUw,https://api.spotify.com/v1/audio-analysis/4K1zKRQr4GzysIYelA2XUw,268121.0,3.0,happy
Aa Re Pritam Pyaare,59,2019-04-11 05:59:59+00:00,2012,"['Sajid-Wajid', 'Mamta Sharma', 'Sarosh Sami']",0.423,0.951,2.0,-1.726,1.0,0.118,0.0204,0.000369,0.331,0.768,78.78,audio_features,3CXHPRFNic9WOsazT4huOJ,spotify:track:3CXHPRFNic9WOsazT4huOJ,https://api.spotify.com/v1/tracks/3CXHPRFNic9WOsazT4huOJ,https://api.spotify.com/v1/audio-analysis/3CXHPRFNic9WOsazT4huOJ,259973.0,4.0,happy
Tu Mera Hero,55,2019-04-11 06:00:25+00:00,2011,"['Pritam', 'Mika Singh', 'Shefali Alvares']",0.71,0.907,8.0,-4.274,1.0,0.0817,0.39,4.91e-06,0.685,0.729,131.989,audio_features,5f82cj8Bkl0mTsqAZiJkp1,spotify:track:5f82cj8Bkl0mTsqAZiJkp1,https://api.spotify.com/v1/tracks/5f82cj8Bkl0mTsqAZiJkp1,https://api.spotify.com/v1/audio-analysis/5f82cj8Bkl0mTsqAZiJkp1,291841.0,4.0,happy
Jugni,32,2019-04-11 06:02:45+00:00,2008,['Des Raj Lachkani'],0.745,0.833,11.0,-7.59,1.0,0.068,0.427,0.0,0.115,0.534,114.959,audio_features,4ZUYnmp6rNJYz4el1W26kk,spotify:track:4ZUYnmp6rNJYz4el1W26kk,https://api.spotify.com/v1/tracks/4ZUYnmp6rNJYz4el1W26kk,https://api.spotify.com/v1/audio-analysis/4ZUYnmp6rNJYz4el1W26kk,305529.0,4.0,happy
Beta Sweater Pehno,4,2019-04-11 06:11:23+00:00,2017,['Swarathma'],0.501,0.362,2.0,-7.906,1.0,0.06,0.507,0.0,0.191,0.412,169.775,audio_features,5pgOReJUzLrRVVGlycQxYs,spotify:track:5pgOReJUzLrRVVGlycQxYs,https://api.spotify.com/v1/tracks/5pgOReJUzLrRVVGlycQxYs,https://api.spotify.com/v1/audio-analysis/5pgOReJUzLrRVVGlycQxYs,272465.0,4.0,happy
Mauja Hi Mauja,62,2019-04-11 10:47:03+00:00,2007,"['Pritam', 'Mika Singh']",0.738,0.873,2.0,-5.659,1.0,0.107,0.075,0.0294,0.225,0.484,104.982,audio_features,2iXVckhPy7tP0wV9DvlrjZ,spotify:track:2iXVckhPy7tP0wV9DvlrjZ,https://api.spotify.com/v1/tracks/2iXVckhPy7tP0wV9DvlrjZ,https://api.spotify.com/v1/audio-analysis/2iXVckhPy7tP0wV9DvlrjZ,245100.0,4.0,happy
"The Breakup Song (From ""Ae Dil Hai Mushkil"")",62,2019-04-12 08:32:06+00:00,2016,"['Pritam', 'Arijit Singh', 'Badshah', 'Jonita Gandhi', 'Nakash Aziz']",0.818,0.93,11.0,-2.982,1.0,0.247,0.33,0.0,0.658,0.831,113.988,audio_features,5FihcmME7NlwW8KbYOaHVH,spotify:track:5FihcmME7NlwW8KbYOaHVH,https://api.spotify.com/v1/tracks/5FihcmME7NlwW8KbYOaHVH,https://api.spotify.com/v1/audio-analysis/5FihcmME7NlwW8KbYOaHVH,252632.0,4.0,happy
Aao Kabhi Haveli Pe,53,2019-04-12 08:33:11+00:00,2018,"['Badshah', 'Nikhita Gandhi', 'Sachin-Jigar']",0.971,0.785,5.0,-5.117,0.0,0.058,0.211,5.06e-05,0.0492,0.913,114.014,audio_features,0sUAJpnEbHak1FDXATrt2p,spotify:track:0sUAJpnEbHak1FDXATrt2p,https://api.spotify.com/v1/tracks/0sUAJpnEbHak1FDXATrt2p,https://api.spotify.com/v1/audio-analysis/0sUAJpnEbHak1FDXATrt2p,172941.0,4.0,happy
Selfie Le Le Re,45,2019-04-12 08:33:46+00:00,2015,"['Pritam', 'Vishal Dadlani', 'Nakash Aziz', 'Badshah']",0.725,0.938,11.0,-3.62,0.0,0.188,0.186,0.0,0.334,0.938,129.931,audio_features,0Zz7AEZfBKP2U7sO0WJKER,spotify:track:0Zz7AEZfBKP2U7sO0WJKER,https://api.spotify.com/v1/tracks/0Zz7AEZfBKP2U7sO0WJKER,https://api.spotify.com/v1/audio-analysis/0Zz7AEZfBKP2U7sO0WJKER,297651.0,4.0,happy
Zindagi Kuch Toh Bata,47,2019-04-12 08:34:11+00:00,2015,"['Pritam', 'Rahat Fateh Ali Khan', 'Rekha Bhardwaj']",0.52,0.484,7.0,-8.399,1.0,0.0327,0.228,0.00143,0.15,0.421,124.136,audio_features,62VUSRdvSo53fRsfveton5,spotify:track:62VUSRdvSo53fRsfveton5,https://api.spotify.com/v1/tracks/62VUSRdvSo53fRsfveton5,https://api.spotify.com/v1/audio-analysis/62VUSRdvSo53fRsfveton5,262420.0,4.0,happy
Aaj Ki Party,50,2019-04-12 08:34:17+00:00,2015,"['Pritam', 'Mika Singh']",0.556,0.926,10.0,-6.375,0.0,0.329,0.196,0.0,0.0451,0.707,102.009,audio_features,1vmQPVE7vbgSZ12C8MlKX8,spotify:track:1vmQPVE7vbgSZ12C8MlKX8,https://api.spotify.com/v1/tracks/1vmQPVE7vbgSZ12C8MlKX8,https://api.spotify.com/v1/audio-analysis/1vmQPVE7vbgSZ12C8MlKX8,280594.0,3.0,happy
,0,2019-04-12 08:34:32+00:00,0,[''],0.883,0.415,5.0,-7.726,0.0,0.108,0.219,6.45e-06,0.0861,0.475,92.027,audio_features,1UzvjLWSTgGlPT1eZXEBxn,spotify:track:1UzvjLWSTgGlPT1eZXEBxn,https://api.spotify.com/v1/tracks/1UzvjLWSTgGlPT1eZXEBxn,https://api.spotify.com/v1/audio-analysis/1UzvjLWSTgGlPT1eZXEBxn,197576.0,4.0,happy
Nikle Currant,58,2019-04-12 08:34:38+00:00,2018,"['Jassie Gill', 'Neha Kakkar', 'Jaani']",0.811,0.921,5.0,-3.152,0.0,0.117,0.182,0.0,0.823,0.756,94.98,audio_features,5T3rp70MEW4XnWv82BDVey,spotify:track:5T3rp70MEW4XnWv82BDVey,https://api.spotify.com/v1/tracks/5T3rp70MEW4XnWv82BDVey,https://api.spotify.com/v1/audio-analysis/5T3rp70MEW4XnWv82BDVey,212925.0,4.0,happy
"Laila (From ""Shootout At Wadala"")",7,2019-04-12 08:35:13+00:00,2013,"['Anand Raj Anand', 'Mika Singh']",0.743,0.89,7.0,-5.146,1.0,0.17,0.0829,1.61e-06,0.0583,0.696,129.99,audio_features,4XAEmxn9LT9eHXNvz9sdjH,spotify:track:4XAEmxn9LT9eHXNvz9sdjH,https://api.spotify.com/v1/tracks/4XAEmxn9LT9eHXNvz9sdjH,https://api.spotify.com/v1/audio-analysis/4XAEmxn9LT9eHXNvz9sdjH,215040.0,4.0,happy
,0,2019-04-12 08:39:07+00:00,0,[''],0.829,0.654,5.0,-6.26,0.0,0.0685,0.0942,5.01e-06,0.2,0.335,98.012,audio_features,5QyOjKJhR1iyF0DHQM2IvW,spotify:track:5QyOjKJhR1iyF0DHQM2IvW,https://api.spotify.com/v1/tracks/5QyOjKJhR1iyF0DHQM2IvW,https://api.spotify.com/v1/audio-analysis/5QyOjKJhR1iyF0DHQM2IvW,186122.0,4.0,happy
Suno Aisha,49,2019-04-12 08:44:34+00:00,2010,"['Amit Trivedi', 'Nakash Aziz', 'Ash King']",0.862,0.673,7.0,-6.686,1.0,0.0688,0.33,0.00856,0.0961,0.841,105.003,audio_features,0MjL7YQ02qH7nxfayhbmfp,spotify:track:0MjL7YQ02qH7nxfayhbmfp,https://api.spotify.com/v1/tracks/0MjL7YQ02qH7nxfayhbmfp,https://api.spotify.com/v1/audio-analysis/0MjL7YQ02qH7nxfayhbmfp,260027.0,4.0,happy
Jaani Tera Naa,41,2019-04-13 05:21:56+00:00,2017,['Sunanda Sharma'],0.776,0.882,8.0,-2.864,0.0,0.0456,0.0653,0.000151,0.11,0.789,93.99,audio_features,0LZA36VEmc6n0Y7X29zIgE,spotify:track:0LZA36VEmc6n0Y7X29zIgE,https://api.spotify.com/v1/tracks/0LZA36VEmc6n0Y7X29zIgE,https://api.spotify.com/v1/audio-analysis/0LZA36VEmc6n0Y7X29zIgE,188606.0,4.0,happy
Wakhra Swag,53,2019-04-13 05:22:09+00:00,2017,"['Navv Inder', 'Badshah']",0.816,0.645,0.0,-5.87,0.0,0.214,0.147,1.76e-06,0.086,0.753,79.962,audio_features,4a4IeXUf9Alik3S7WS1eEl,spotify:track:4a4IeXUf9Alik3S7WS1eEl,https://api.spotify.com/v1/tracks/4a4IeXUf9Alik3S7WS1eEl,https://api.spotify.com/v1/audio-analysis/4a4IeXUf9Alik3S7WS1eEl,190616.0,4.0,happy
Backbone,64,2019-04-13 05:22:12+00:00,2017,"['Harrdy Sandhu', 'Jaani']",0.501,0.828,3.0,-2.495,0.0,0.114,0.053,0.0,0.135,0.483,84.659,audio_features,4t77OsiudWy4timV32lPa2,spotify:track:4t77OsiudWy4timV32lPa2,https://api.spotify.com/v1/tracks/4t77OsiudWy4timV32lPa2,https://api.spotify.com/v1/audio-analysis/4t77OsiudWy4timV32lPa2,175059.0,4.0,happy
Laung Gawacha,0,2019-04-13 05:22:50+00:00,2015,"['Nucleya', 'Avneet Khurmi']",0.571,0.9,0.0,-4.855,0.0,0.037,0.00502,0.00916,0.0952,0.414,91.985,audio_features,79JMjG6tj2zvCDEukCSgcx,spotify:track:79JMjG6tj2zvCDEukCSgcx,https://api.spotify.com/v1/tracks/79JMjG6tj2zvCDEukCSgcx,https://api.spotify.com/v1/audio-analysis/79JMjG6tj2zvCDEukCSgcx,213913.0,4.0,happy
Nakhra Nawabi (feat. Zora Randhawa & Fateh),31,2019-04-13 05:22:56+00:00,2018,"['Dr Zeus', 'Zora Randhawa', 'Fateh']",0.923,0.854,1.0,-3.976,1.0,0.0912,0.0336,0.0,0.37,0.921,111.779,audio_features,2vqfjLvPBta1APwIScxiYw,spotify:track:2vqfjLvPBta1APwIScxiYw,https://api.spotify.com/v1/tracks/2vqfjLvPBta1APwIScxiYw,https://api.spotify.com/v1/audio-analysis/2vqfjLvPBta1APwIScxiYw,207976.0,4.0,happy
Bolo Ta Ra Ra,55,2019-04-13 05:23:31+00:00,1995,['Daler Mehndi'],0.703,0.848,6.0,-11.002,1.0,0.0462,0.282,0.295,0.0454,0.921,144.899,audio_features,4gmL6HURFqPMwx8nWQoOn2,spotify:track:4gmL6HURFqPMwx8nWQoOn2,https://api.spotify.com/v1/tracks/4gmL6HURFqPMwx8nWQoOn2,https://api.spotify.com/v1/audio-analysis/4gmL6HURFqPMwx8nWQoOn2,313027.0,4.0,happy
Dardi Rab Rab Kardi,33,2019-04-13 05:23:38+00:00,1996,['Daler Mehndi'],0.719,0.955,5.0,-8.789,1.0,0.0349,0.0168,1.93e-06,0.138,0.913,135.92,audio_features,1yRYydKlj9QmXCJGBkgWK8,spotify:track:1yRYydKlj9QmXCJGBkgWK8,https://api.spotify.com/v1/tracks/1yRYydKlj9QmXCJGBkgWK8,https://api.spotify.com/v1/audio-analysis/1yRYydKlj9QmXCJGBkgWK8,324760.0,4.0,happy
Dil Le Gayee,30,2019-04-13 05:23:51+00:00,2017,['Jassi'],0.781,0.888,5.0,-7.012,1.0,0.0801,0.403,2.35e-05,0.0783,0.821,99.996,audio_features,7ubssgmHbqAz7HeBeZM4e2,spotify:track:7ubssgmHbqAz7HeBeZM4e2,https://api.spotify.com/v1/tracks/7ubssgmHbqAz7HeBeZM4e2,https://api.spotify.com/v1/audio-analysis/7ubssgmHbqAz7HeBeZM4e2,292415.0,4.0,happy
Dhol Jageero Da,0,2019-04-13 05:24:07+00:00,2001,['Panjabi MC'],0.716,0.974,11.0,-2.479,0.0,0.17,0.185,0.00148,0.333,0.889,81.02,audio_features,5ZT161RjOzw1rjJY4WH35e,spotify:track:5ZT161RjOzw1rjJY4WH35e,https://api.spotify.com/v1/tracks/5ZT161RjOzw1rjJY4WH35e,https://api.spotify.com/v1/audio-analysis/5ZT161RjOzw1rjJY4WH35e,264720.0,4.0,happy
Ek Do Teen (Palak Muchhal Version),48,2019-04-13 05:24:34+00:00,2018,"['Palak Muchhal', 'Sandeep Shirodkar', 'Laxmikant–Pyarelal']",0.666,0.927,10.0,-5.06,0.0,0.0739,0.111,0.0,0.573,0.756,102.761,audio_features,2e0NRNrQkTvhH05z5Mf6jq,spotify:track:2e0NRNrQkTvhH05z5Mf6jq,https://api.spotify.com/v1/tracks/2e0NRNrQkTvhH05z5Mf6jq,https://api.spotify.com/v1/audio-analysis/2e0NRNrQkTvhH05z5Mf6jq,243879.0,3.0,happy
"Mehbooba Mehbooba - From ""Sholay""",36,2019-04-13 05:24:45+00:00,2012,['R. D. Burman'],0.544,0.516,3.0,-8.559,1.0,0.0341,0.973,0.295,0.12,0.408,111.276,audio_features,6NgVqGTglnFgmm2VBusgDp,spotify:track:6NgVqGTglnFgmm2VBusgDp,https://api.spotify.com/v1/tracks/6NgVqGTglnFgmm2VBusgDp,https://api.spotify.com/v1/audio-analysis/6NgVqGTglnFgmm2VBusgDp,233093.0,4.0,happy
Koka,19,2019-04-13 05:25:06+00:00,2016,"['Inder Dosanjh', 'Enzo']",0.624,0.849,10.0,-1.08,0.0,0.11,0.121,0.0,0.112,0.269,180.201,audio_features,7HfcIIRNFjjyhzldDjYZTO,spotify:track:7HfcIIRNFjjyhzldDjYZTO,https://api.spotify.com/v1/tracks/7HfcIIRNFjjyhzldDjYZTO,https://api.spotify.com/v1/audio-analysis/7HfcIIRNFjjyhzldDjYZTO,220520.0,4.0,happy
Jumma Chumma De De,0,2019-04-13 05:25:53+00:00,2018,['The Village Elephant'],0.553,0.95,11.0,-6.158,1.0,0.105,0.00139,0.00839,0.252,0.511,123.045,audio_features,78AVeze5UblhFF2LDYl8c4,spotify:track:78AVeze5UblhFF2LDYl8c4,https://api.spotify.com/v1/tracks/78AVeze5UblhFF2LDYl8c4,https://api.spotify.com/v1/audio-analysis/78AVeze5UblhFF2LDYl8c4,290732.0,4.0,happy
"Tu Laung Main Elaachi (From ""Luka Chuppi"")",39,2019-04-13 05:28:54+00:00,2019,"['Tulsi Kumar', 'Kunaal Vermaa', 'Tanishk Bagchi']",0.77,0.963,4.0,-2.129,0.0,0.0804,0.11,0.0,0.153,0.858,97.998,audio_features,26jW5VxN63FEomoI3s2kM9,spotify:track:26jW5VxN63FEomoI3s2kM9,https://api.spotify.com/v1/tracks/26jW5VxN63FEomoI3s2kM9,https://api.spotify.com/v1/audio-analysis/26jW5VxN63FEomoI3s2kM9,170503.0,4.0,happy
"Tip Tip - From ""Lockdown""",39,2019-04-13 05:29:24+00:00,2018,"['Badshah', 'Jonita Gandhi']",0.692,0.685,10.0,-8.251,0.0,0.0463,0.545,0.0796,0.0962,0.429,103.946,audio_features,69iaaF0VAWOciXqJ2wfe54,spotify:track:69iaaF0VAWOciXqJ2wfe54,https://api.spotify.com/v1/tracks/69iaaF0VAWOciXqJ2wfe54,https://api.spotify.com/v1/audio-analysis/69iaaF0VAWOciXqJ2wfe54,186752.0,4.0,happy
Bijlee Giregi,0,2019-04-13 05:29:53+00:00,2018,"['Devenderpal Singh', 'Babu Haabi']",0.82,0.618,9.0,-4.561,0.0,0.0488,0.0312,4.94e-05,0.0904,0.542,131.986,audio_features,0BOmhIfS7TcFPXxwfj259u,spotify:track:0BOmhIfS7TcFPXxwfj259u,https://api.spotify.com/v1/tracks/0BOmhIfS7TcFPXxwfj259u,https://api.spotify.com/v1/audio-analysis/0BOmhIfS7TcFPXxwfj259u,221549.0,4.0,happy
Birthday Bash,42,2019-04-13 05:30:44+00:00,2015,"['Yo Yo Honey Singh', 'Alfaaz']",0.8,0.93,2.0,-6.396,1.0,0.0636,0.0148,3.16e-05,0.244,0.74,130.023,audio_features,2FZiKJgWcqwLJ2GYnYuUri,spotify:track:2FZiKJgWcqwLJ2GYnYuUri,https://api.spotify.com/v1/tracks/2FZiKJgWcqwLJ2GYnYuUri,https://api.spotify.com/v1/audio-analysis/2FZiKJgWcqwLJ2GYnYuUri,251539.0,4.0,happy
Bekarar,34,2019-04-13 06:27:15+00:00,2010,['Lucky Ali'],0.561,0.555,2.0,-5.111,1.0,0.0287,0.0307,0.0,0.195,0.535,101.902,audio_features,4sxZlvnHFiK3jrXpWDI0AL,spotify:track:4sxZlvnHFiK3jrXpWDI0AL,https://api.spotify.com/v1/tracks/4sxZlvnHFiK3jrXpWDI0AL,https://api.spotify.com/v1/audio-analysis/4sxZlvnHFiK3jrXpWDI0AL,262943.0,4.0,happy
Prem Ratan Dhan Payo,49,2019-04-13 06:27:41+00:00,2015,['Palak Muchhal'],0.451,0.922,11.0,-6.26,1.0,0.216,0.48,3.65e-05,0.0616,0.495,92.409,audio_features,5HGXuAy0YA1GBRkAny0cvV,spotify:track:5HGXuAy0YA1GBRkAny0cvV,https://api.spotify.com/v1/tracks/5HGXuAy0YA1GBRkAny0cvV,https://api.spotify.com/v1/audio-analysis/5HGXuAy0YA1GBRkAny0cvV,319343.0,4.0,happy
Kabhi Nahee,42,2019-04-13 06:28:09+00:00,2002,"['Adnan Sami', 'Amitabh Bachchan']",0.763,0.945,2.0,-6.298,1.0,0.17,0.441,4.44e-06,0.689,0.963,92.031,audio_features,3zeTPFtnlR72qRnBH3g2xd,spotify:track:3zeTPFtnlR72qRnBH3g2xd,https://api.spotify.com/v1/tracks/3zeTPFtnlR72qRnBH3g2xd,https://api.spotify.com/v1/audio-analysis/3zeTPFtnlR72qRnBH3g2xd,219210.0,4.0,happy
Tennu Le,56,2019-04-13 06:28:17+00:00,2009,['omer inayat'],0.768,0.873,9.0,-3.213,0.0,0.103,0.287,1.76e-05,0.114,0.845,102.001,audio_features,0dQiyqHUpnMPmHtk535VAY,spotify:track:0dQiyqHUpnMPmHtk535VAY,https://api.spotify.com/v1/tracks/0dQiyqHUpnMPmHtk535VAY,https://api.spotify.com/v1/audio-analysis/0dQiyqHUpnMPmHtk535VAY,308361.0,4.0,happy
2 Many Girls,49,2019-04-13 06:29:01+00:00,2015,"['Fazilpuria', 'Badshah']",0.904,0.841,0.0,-5.553,0.0,0.0439,0.191,0.0,0.431,0.923,115.032,audio_features,2kZxFzDpTflucQbaBSHNsi,spotify:track:2kZxFzDpTflucQbaBSHNsi,https://api.spotify.com/v1/tracks/2kZxFzDpTflucQbaBSHNsi,https://api.spotify.com/v1/audio-analysis/2kZxFzDpTflucQbaBSHNsi,203837.0,4.0,happy
Lift Kara De,38,2019-04-13 06:31:36+00:00,1997,"['Adnan Sami', 'Asha Bhosle']",0.806,0.645,5.0,-11.422,1.0,0.153,0.174,0.0,0.0585,0.921,92.085,audio_features,5Yita5PCCRG42WpcBRfs83,spotify:track:5Yita5PCCRG42WpcBRfs83,https://api.spotify.com/v1/tracks/5Yita5PCCRG42WpcBRfs83,https://api.spotify.com/v1/audio-analysis/5Yita5PCCRG42WpcBRfs83,253067.0,4.0,happy
Buddhu Sa Mann,65,2019-04-13 07:16:00+00:00,2016,"['Amaal Mallik', 'Armaan Malik']",0.644,0.87,10.0,-4.816,1.0,0.0394,0.193,0.0,0.549,0.702,125.998,audio_features,1dxbiVeiV7nQ2V9qXnhJiB,spotify:track:1dxbiVeiV7nQ2V9qXnhJiB,https://api.spotify.com/v1/tracks/1dxbiVeiV7nQ2V9qXnhJiB,https://api.spotify.com/v1/audio-analysis/1dxbiVeiV7nQ2V9qXnhJiB,206858.0,4.0,happy
"Lahore (From ""Lahore"")",58,2019-04-13 07:17:38+00:00,2019,['Guru Randhawa'],0.787,0.869,6.0,-2.965,0.0,0.0748,0.17,0.0,0.207,0.618,95.032,audio_features,5VGINWbl9DKfr8a9QiCeOX,spotify:track:5VGINWbl9DKfr8a9QiCeOX,https://api.spotify.com/v1/tracks/5VGINWbl9DKfr8a9QiCeOX,https://api.spotify.com/v1/audio-analysis/5VGINWbl9DKfr8a9QiCeOX,197391.0,4.0,happy
Patiala Peg,53,2019-04-13 07:18:21+00:00,2018,['Diljit Dosanjh'],0.657,0.811,5.0,-3.253,0.0,0.184,0.0259,0.0,0.311,0.835,175.91,audio_features,7bgIYvcJX61np7KaAfx1xS,spotify:track:7bgIYvcJX61np7KaAfx1xS,https://api.spotify.com/v1/tracks/7bgIYvcJX61np7KaAfx1xS,https://api.spotify.com/v1/audio-analysis/7bgIYvcJX61np7KaAfx1xS,188314.0,4.0,happy
Raat Di Gedi,56,2019-04-13 07:18:30+00:00,2018,['Diljit Dosanjh'],0.652,0.801,1.0,-6.237,0.0,0.0813,0.22,0.0,0.0715,0.74,81.058,audio_features,5smJNKYtF0b8kxI5yWZ42b,spotify:track:5smJNKYtF0b8kxI5yWZ42b,https://api.spotify.com/v1/tracks/5smJNKYtF0b8kxI5yWZ42b,https://api.spotify.com/v1/audio-analysis/5smJNKYtF0b8kxI5yWZ42b,198784.0,4.0,happy
Chinta Ta Ta Chita Chita,49,2019-04-13 07:19:48+00:00,2012,"['Sajid-Wajid', 'Mika Singh', 'Wajid Khan']",0.765,0.899,11.0,-2.096,0.0,0.247,0.249,0.00108,0.0588,0.797,67.508,audio_features,0t4OUMPCxSFbUqcyyrojn5,spotify:track:0t4OUMPCxSFbUqcyyrojn5,https://api.spotify.com/v1/tracks/0t4OUMPCxSFbUqcyyrojn5,https://api.spotify.com/v1/audio-analysis/0t4OUMPCxSFbUqcyyrojn5,261347.0,4.0,happy
"Ye Kaali Kaali Aankhen (From ""Baazigar"")",52,2019-04-13 07:27:15+00:00,2016,"['Kumar Sanu', 'Anu Malik']",0.836,0.701,0.0,-10.905,1.0,0.082,0.109,2.69e-05,0.103,0.821,121.836,audio_features,32A5NrzxvL3gbK6NmFCiJZ,spotify:track:32A5NrzxvL3gbK6NmFCiJZ,https://api.spotify.com/v1/tracks/32A5NrzxvL3gbK6NmFCiJZ,https://api.spotify.com/v1/audio-analysis/32A5NrzxvL3gbK6NmFCiJZ,468293.0,4.0,happy
Mercy,60,2019-04-13 09:01:07+00:00,2018,['Badshah'],0.835,0.767,4.0,-5.181,0.0,0.0877,0.0716,0.000187,0.173,0.786,89.972,audio_features,04VUjNx30IrigVZU3CQmrQ,spotify:track:04VUjNx30IrigVZU3CQmrQ,https://api.spotify.com/v1/tracks/04VUjNx30IrigVZU3CQmrQ,https://api.spotify.com/v1/audio-analysis/04VUjNx30IrigVZU3CQmrQ,162405.0,4.0,happy
"She Don't Know (From ""Blessed"")",53,2019-04-17 10:33:39+00:00,2019,"['Millind Gaba', 'Music Mg']",0.735,0.872,1.0,-3.053,0.0,0.0398,0.58,0.0,0.541,0.833,101.995,audio_features,23dCPIMivfUQwUPSeDSUPc,spotify:track:23dCPIMivfUQwUPSeDSUPc,https://api.spotify.com/v1/tracks/23dCPIMivfUQwUPSeDSUPc,https://api.spotify.com/v1/audio-analysis/23dCPIMivfUQwUPSeDSUPc,203618.0,4.0,happy
Duma Dum,22,2019-04-17 10:35:13+00:00,2013,['Mika Singh'],0.807,0.83,8.0,-5.76,1.0,0.117,0.334,2.4e-05,0.0896,0.939,110.975,audio_features,5J9a61kA19lF1DEQbSJqER,spotify:track:5J9a61kA19lF1DEQbSJqER,https://api.spotify.com/v1/tracks/5J9a61kA19lF1DEQbSJqER,https://api.spotify.com/v1/audio-analysis/5J9a61kA19lF1DEQbSJqER,280373.0,4.0,happy
,0,2019-04-19 07:22:11+00:00,0,[''],0.587,0.637,6.0,-6.932,1.0,0.0354,0.695,0.0,0.145,0.696,89.952,audio_features,5zhzZ4X85cNlpk1Ln6EUo4,spotify:track:5zhzZ4X85cNlpk1Ln6EUo4,https://api.spotify.com/v1/tracks/5zhzZ4X85cNlpk1Ln6EUo4,https://api.spotify.com/v1/audio-analysis/5zhzZ4X85cNlpk1Ln6EUo4,263152.0,4.0,happy
Jab Mila Tu,54,2019-04-19 07:22:50+00:00,2010,"['Vishal-Shekhar', 'Vishal Dadlani']",0.626,0.561,9.0,-6.644,0.0,0.0304,0.0482,0.0,0.304,0.794,167.916,audio_features,6Sp7azay1NZU4wxlFacWCl,spotify:track:6Sp7azay1NZU4wxlFacWCl,https://api.spotify.com/v1/tracks/6Sp7azay1NZU4wxlFacWCl,https://api.spotify.com/v1/audio-analysis/6Sp7azay1NZU4wxlFacWCl,251853.0,4.0,happy
,0,2019-04-19 07:23:15+00:00,0,[''],0.767,0.64,11.0,-6.626,1.0,0.152,0.096,4.39e-05,0.085,0.751,146.036,audio_features,5hRXhmEuQW3SJwX94BBV6u,spotify:track:5hRXhmEuQW3SJwX94BBV6u,https://api.spotify.com/v1/tracks/5hRXhmEuQW3SJwX94BBV6u,https://api.spotify.com/v1/audio-analysis/5hRXhmEuQW3SJwX94BBV6u,264418.0,4.0,happy
Saibo,73,2019-04-19 07:23:43+00:00,2011,"['Sachin-Jigar', 'Shreya Ghoshal', 'Tochi Raina']",0.619,0.429,2.0,-7.867,1.0,0.028,0.738,1.35e-05,0.136,0.545,90.058,audio_features,6udC4b4jOSnHb9ItnXgKLR,spotify:track:6udC4b4jOSnHb9ItnXgKLR,https://api.spotify.com/v1/tracks/6udC4b4jOSnHb9ItnXgKLR,https://api.spotify.com/v1/audio-analysis/6udC4b4jOSnHb9ItnXgKLR,195253.0,4.0,happy
Ishq Di Baajiyaan,59,2019-04-19 07:24:56+00:00,2018,"['Shankar-Ehsaan-Loy', 'Diljit Dosanjh']",0.722,0.609,7.0,-7.218,1.0,0.0473,0.0233,0.000247,0.113,0.807,154.967,audio_features,6gHVMInOPMsA4ujf0nWHSt,spotify:track:6gHVMInOPMsA4ujf0nWHSt,https://api.spotify.com/v1/tracks/6gHVMInOPMsA4ujf0nWHSt,https://api.spotify.com/v1/audio-analysis/6gHVMInOPMsA4ujf0nWHSt,287134.0,4.0,happy
Ambarsariya,65,2019-04-19 07:25:49+00:00,2013,['Sona Mohapatra'],0.649,0.458,4.0,-7.632,0.0,0.0446,0.574,0.0,0.113,0.748,180.071,audio_features,4qRcjFkFqSpLBzcbLDt7HL,spotify:track:4qRcjFkFqSpLBzcbLDt7HL,https://api.spotify.com/v1/tracks/4qRcjFkFqSpLBzcbLDt7HL,https://api.spotify.com/v1/audio-analysis/4qRcjFkFqSpLBzcbLDt7HL,248182.0,4.0,happy
Blue Eyes,68,2019-04-19 07:25:52+00:00,2013,['Yo Yo Honey Singh'],0.77,0.51,10.0,-5.469,0.0,0.192,0.137,0.000106,0.0346,0.533,188.067,audio_features,7wW9scVNLYFLsmBb1yAUmS,spotify:track:7wW9scVNLYFLsmBb1yAUmS,https://api.spotify.com/v1/tracks/7wW9scVNLYFLsmBb1yAUmS,https://api.spotify.com/v1/audio-analysis/7wW9scVNLYFLsmBb1yAUmS,220944.0,4.0,happy
