name,popularity,date_added,release_year,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_emotion
"Masha-Allah (From ""Saawariya"")",0,2014-12-15 04:09:13+00:00,2014.0,"['Monty Sharma', 'Kunal Ganjawala', 'Shreya Ghoshal']",0.524,0.459,3.0,-11.248,1.0,0.0413,0.427,0.000504,0.153,0.382,149.884,audio_features,3hKrC7Ps7J8TiyarTt0q9c,spotify:track:3hKrC7Ps7J8TiyarTt0q9c,https://api.spotify.com/v1/tracks/3hKrC7Ps7J8TiyarTt0q9c,https://api.spotify.com/v1/audio-analysis/3hKrC7Ps7J8TiyarTt0q9c,328307.0,4.0,happy
"Khwahishein (From ""Heroine"")",0,2014-12-15 04:09:31+00:00,2014.0,"['Salim–Sulaiman', 'Shreya Ghoshal']",0.475,0.48,11.0,-6.23,0.0,0.0309,0.612,0.0,0.0837,0.106,145.206,audio_features,09VlA6wXgN73MDX2cVWxQO,spotify:track:09VlA6wXgN73MDX2cVWxQO,https://api.spotify.com/v1/tracks/09VlA6wXgN73MDX2cVWxQO,https://api.spotify.com/v1/audio-analysis/09VlA6wXgN73MDX2cVWxQO,237027.0,3.0,happy
"Thode Badmash (From ""Saawariya"")",0,2014-12-15 04:10:16+00:00,2014.0,"['Sanjay Leela Bhansali', 'Shreya Ghoshal']",0.584,0.437,8.0,-8.747,1.0,0.0242,0.82,1.16e-05,0.0314,0.0919,102.009,audio_features,5sShhXIbtghmx8RFLlEO97,spotify:track:5sShhXIbtghmx8RFLlEO97,https://api.spotify.com/v1/tracks/5sShhXIbtghmx8RFLlEO97,https://api.spotify.com/v1/audio-analysis/5sShhXIbtghmx8RFLlEO97,199640.0,4.0,happy
"Jaan-E-Jaan (From ""Saawariya"")",0,2014-12-15 04:10:36+00:00,2014.0,"['Monty Sharma', 'Kunal Ganjawala', 'Shreya Ghoshal']",0.352,0.447,11.0,-9.635,0.0,0.0665,0.59,5.23e-05,0.107,0.143,148.55,audio_features,5A2tInO9kueCF3wFVm7w8k,spotify:track:5A2tInO9kueCF3wFVm7w8k,https://api.spotify.com/v1/tracks/5A2tInO9kueCF3wFVm7w8k,https://api.spotify.com/v1/audio-analysis/5A2tInO9kueCF3wFVm7w8k,359013.0,3.0,happy
Rim Jhim,32,2014-12-15 04:12:42+00:00,2014.0,"['Rahat Fateh Ali Khan', 'Shreya Ghoshal']",0.691,0.677,10.0,-4.831,0.0,0.0307,0.839,5.93e-05,0.248,0.743,122.008,audio_features,3RuzPmPU3ZOyQ6sT3bgou7,spotify:track:3RuzPmPU3ZOyQ6sT3bgou7,https://api.spotify.com/v1/tracks/3RuzPmPU3ZOyQ6sT3bgou7,https://api.spotify.com/v1/audio-analysis/3RuzPmPU3ZOyQ6sT3bgou7,270978.0,4.0,happy
"Woh Kisna Hai (From ""Kisna: The Warrior Poet"")",0,2015-01-15 19:16:31+00:00,2015.0,"['S. Shailaja', 'Ayesha Darbar', 'Sukhwinder Singh']",0.649,0.525,10.0,-11.94,1.0,0.0664,0.245,1.18e-05,0.17,0.494,101.987,audio_features,3uZJHyjfktxNjNQMhRgcl4,spotify:track:3uZJHyjfktxNjNQMhRgcl4,https://api.spotify.com/v1/tracks/3uZJHyjfktxNjNQMhRgcl4,https://api.spotify.com/v1/audio-analysis/3uZJHyjfktxNjNQMhRgcl4,357187.0,4.0,happy
Wohi Din Aa Gaya,0,2015-01-15 19:19:56+00:00,2015.0,"['Sukhwinder Singh', 'Alka Yagnik & Arvind Hasabnish']",0.735,0.677,6.0,-10.626,1.0,0.105,0.197,2.22e-05,0.0667,0.687,105.015,audio_features,0DkqZvlHHKWJkXLiaOIk5T,spotify:track:0DkqZvlHHKWJkXLiaOIk5T,https://api.spotify.com/v1/tracks/0DkqZvlHHKWJkXLiaOIk5T,https://api.spotify.com/v1/audio-analysis/0DkqZvlHHKWJkXLiaOIk5T,409627.0,4.0,happy
"Hum Mile Na Mile (From ""Kisna: The Warrior Poet"")",0,2015-01-15 19:22:33+00:00,2015.0,"['Udit Narayan', 'Shekhinah']",0.624,0.393,9.0,-12.764,1.0,0.0352,0.396,1.91e-05,0.18,0.343,103.97,audio_features,4Vuu3xqp0dBDKn7ycjXj2K,spotify:track:4Vuu3xqp0dBDKn7ycjXj2K,https://api.spotify.com/v1/tracks/4Vuu3xqp0dBDKn7ycjXj2K,https://api.spotify.com/v1/audio-analysis/4Vuu3xqp0dBDKn7ycjXj2K,430613.0,4.0,happy
"Awaara Bhanwara - From ""Sapnay""",0,2015-01-15 19:23:41+00:00,2014.0,"['Hema Sardesai', 'Malaysia Vasudevan']",0.828,0.568,7.0,-12.78,1.0,0.0997,0.0239,6.78e-06,0.102,0.659,99.993,audio_features,73DXcaAcOzFB4nCs4hTHRy,spotify:track:73DXcaAcOzFB4nCs4hTHRy,https://api.spotify.com/v1/tracks/73DXcaAcOzFB4nCs4hTHRy,https://api.spotify.com/v1/audio-analysis/73DXcaAcOzFB4nCs4hTHRy,408733.0,4.0,happy
"Dola Dola (From ""Dil Hi Dil Mein"")",0,2015-01-15 19:33:41+00:00,2013.0,"['A.R. Rahman', 'Srinivas', 'Swarnalatha']",0.69,0.34,3.0,-16.975,0.0,0.0331,0.175,5.52e-06,0.0981,0.75,99.011,audio_features,61bDXLewUNDT3aqxBSvmcg,spotify:track:61bDXLewUNDT3aqxBSvmcg,https://api.spotify.com/v1/tracks/61bDXLewUNDT3aqxBSvmcg,https://api.spotify.com/v1/audio-analysis/61bDXLewUNDT3aqxBSvmcg,401387.0,4.0,happy
"Roja (From ""Roja"")",0,2015-01-15 19:33:46+00:00,2013.0,"['A.R. Rahman', 'Hariharan', 'K. S. Chithra']",0.642,0.255,4.0,-18.563,1.0,0.0368,0.45,0.0,0.0663,0.45,91.0,audio_features,4kZvuQRcvvyKLbe7wKWZ66,spotify:track:4kZvuQRcvvyKLbe7wKWZ66,https://api.spotify.com/v1/tracks/4kZvuQRcvvyKLbe7wKWZ66,https://api.spotify.com/v1/audio-analysis/4kZvuQRcvvyKLbe7wKWZ66,304827.0,4.0,happy
Ishq Bina Ishq Bina,0,2015-01-15 19:37:17+00:00,2013.0,"['A.R. Rahman', 'Sukhwinder Singh', 'Kavita Krishnamurthy']",0.717,0.357,6.0,-15.507,1.0,0.0417,0.0446,0.00342,0.593,0.12,99.982,audio_features,6jbe61sAm8FXDzwCFN0ieS,spotify:track:6jbe61sAm8FXDzwCFN0ieS,https://api.spotify.com/v1/tracks/6jbe61sAm8FXDzwCFN0ieS,https://api.spotify.com/v1/audio-analysis/6jbe61sAm8FXDzwCFN0ieS,488909.0,4.0,happy
Main Albeli,1,2015-01-15 19:39:17+00:00,2010.0,"['A.R. Rahman', 'Kavita Krishnamurthy', 'Sukhwinder Singh']",0.773,0.503,7.0,-9.737,1.0,0.13,0.167,0.0,0.0845,0.523,132.976,audio_features,7iYXHNY7hH3XAm65fCjhCJ,spotify:track:7iYXHNY7hH3XAm65fCjhCJ,https://api.spotify.com/v1/tracks/7iYXHNY7hH3XAm65fCjhCJ,https://api.spotify.com/v1/audio-analysis/7iYXHNY7hH3XAm65fCjhCJ,301640.0,4.0,happy
"Cheeni Kum (From ""Cheeni Kum"")",0,2015-01-15 19:43:46+00:00,2007.0,"['Shreya Ghoshal', 'Amitabh Bachchan']",0.763,0.753,2.0,-4.513,0.0,0.046,0.132,0.00495,0.18,0.192,121.948,audio_features,1wotwNMTf7LK0cz8OlmS0t,spotify:track:1wotwNMTf7LK0cz8OlmS0t,https://api.spotify.com/v1/tracks/1wotwNMTf7LK0cz8OlmS0t,https://api.spotify.com/v1/audio-analysis/1wotwNMTf7LK0cz8OlmS0t,273066.0,4.0,happy
Rab Jaane,38,2015-01-27 19:54:45+00:00,2014.0,['Rahat Fateh Ali Khan'],0.438,0.684,7.0,-5.058,1.0,0.0414,0.275,0.0,0.183,0.398,149.938,audio_features,06GAveIY9AgzscMJrbA0Ft,spotify:track:06GAveIY9AgzscMJrbA0Ft,https://api.spotify.com/v1/tracks/06GAveIY9AgzscMJrbA0Ft,https://api.spotify.com/v1/audio-analysis/06GAveIY9AgzscMJrbA0Ft,384612.0,3.0,happy
Dil Ke Taar,33,2015-01-27 19:55:17+00:00,2014.0,['Rahat Fateh Ali Khan'],0.667,0.864,3.0,-6.347,1.0,0.071,0.324,0.0,0.116,0.909,92.04,audio_features,3OIQAc25BOxFfJZNrDf4di,spotify:track:3OIQAc25BOxFfJZNrDf4di,https://api.spotify.com/v1/tracks/3OIQAc25BOxFfJZNrDf4di,https://api.spotify.com/v1/audio-analysis/3OIQAc25BOxFfJZNrDf4di,295109.0,4.0,happy
Tu Meri,0,2015-01-27 20:00:11+00:00,2014.0,"['Vishal-Shekhar', 'Vishal Dadlani']",0.679,0.688,8.0,-5.522,1.0,0.0293,0.0773,0.0,0.704,0.424,127.951,audio_features,39TJkE0AEkfWii8VB3JqSV,spotify:track:39TJkE0AEkfWii8VB3JqSV,https://api.spotify.com/v1/tracks/39TJkE0AEkfWii8VB3JqSV,https://api.spotify.com/v1/audio-analysis/39TJkE0AEkfWii8VB3JqSV,257089.0,4.0,happy
Meherbaan,0,2015-01-27 20:00:15+00:00,2014.0,"['Vishal-Shekhar', 'Ash King', 'Shilpa Rao', 'Shekhar Ravjiani']",0.591,0.531,4.0,-8.677,0.0,0.0472,0.629,3.87e-06,0.499,0.478,80.971,audio_features,6MOtIjvSdqWDGHuniwSpyu,spotify:track:6MOtIjvSdqWDGHuniwSpyu,https://api.spotify.com/v1/tracks/6MOtIjvSdqWDGHuniwSpyu,https://api.spotify.com/v1/audio-analysis/6MOtIjvSdqWDGHuniwSpyu,307407.0,4.0,happy
Meherbaan - Reprise,0,2015-01-27 20:00:21+00:00,2014.0,"['Vishal-Shekhar', 'Shekhar Ravjiani']",0.578,0.149,9.0,-12.513,0.0,0.0508,0.892,0.0,0.231,0.674,80.655,audio_features,3HaupdTOQIfFeSbvWWZeXL,spotify:track:3HaupdTOQIfFeSbvWWZeXL,https://api.spotify.com/v1/tracks/3HaupdTOQIfFeSbvWWZeXL,https://api.spotify.com/v1/audio-analysis/3HaupdTOQIfFeSbvWWZeXL,181481.0,4.0,happy
Dheem Ta Dare,0,2015-02-13 13:10:58+00:00,1999.0,['Surjo Bhattacharya'],0.76,0.555,7.0,-15.875,1.0,0.0462,0.446,0.0099,0.0888,0.96,118.938,audio_features,1GZwP35qPWt1KwSYhDclDL,spotify:track:1GZwP35qPWt1KwSYhDclDL,https://api.spotify.com/v1/tracks/1GZwP35qPWt1KwSYhDclDL,https://api.spotify.com/v1/audio-analysis/1GZwP35qPWt1KwSYhDclDL,214507.0,4.0,happy
O Saiyyan,54,2015-02-18 01:26:52+00:00,2011.0,"['Ajay-Atul', 'Roop Kumar Rathod']",0.315,0.461,6.0,-8.907,1.0,0.0327,0.608,0.0,0.107,0.274,165.657,audio_features,1sL8hnnZaB2Xzm1J66y4Tt,spotify:track:1sL8hnnZaB2Xzm1J66y4Tt,https://api.spotify.com/v1/tracks/1sL8hnnZaB2Xzm1J66y4Tt,https://api.spotify.com/v1/audio-analysis/1sL8hnnZaB2Xzm1J66y4Tt,278493.0,3.0,happy
"Chupke Se Sun (From ""Mission Kashmir"")",0,2015-02-18 01:27:36+00:00,2000.0,"['Udit Narayan', 'Alka Yagnik & Arvind Hasabnish', 'Alka Yagnik']",0.653,0.537,10.0,-11.356,0.0,0.112,0.263,2.41e-06,0.352,0.49,86.036,audio_features,6U6CaKcAQIiYxpJXFnyob6,spotify:track:6U6CaKcAQIiYxpJXFnyob6,https://api.spotify.com/v1/tracks/6U6CaKcAQIiYxpJXFnyob6,https://api.spotify.com/v1/audio-analysis/6U6CaKcAQIiYxpJXFnyob6,296133.0,4.0,happy
"Tere Bina - Female (From ""Tezz"")",0,2015-02-18 01:28:32+00:00,2012.0,"['Shreya Ghoshal', 'Sajid-Wajid', 'Jalees Serwani']",0.725,0.749,9.0,-5.42,0.0,0.0499,0.286,0.0,0.333,0.757,129.871,audio_features,2xryNBtVYkDd3DSow8yz3k,spotify:track:2xryNBtVYkDd3DSow8yz3k,https://api.spotify.com/v1/tracks/2xryNBtVYkDd3DSow8yz3k,https://api.spotify.com/v1/audio-analysis/2xryNBtVYkDd3DSow8yz3k,311747.0,4.0,happy
"Mann Baavra (From ""Gippi"")",0,2015-03-15 00:49:02+00:00,2014.0,"['Shekhar Ravjiani', 'Vishal-Shekhar']",0.282,0.535,5.0,-9.28,1.0,0.0328,0.202,0.0,0.0482,0.34,90.329,audio_features,7lYaZqfM2l8oxJmxdMitjB,spotify:track:7lYaZqfM2l8oxJmxdMitjB,https://api.spotify.com/v1/tracks/7lYaZqfM2l8oxJmxdMitjB,https://api.spotify.com/v1/audio-analysis/7lYaZqfM2l8oxJmxdMitjB,294707.0,4.0,happy
"Ishq Bulaava (From ""Hasee Toh Phasee"")",0,2015-03-15 00:49:12+00:00,2014.0,"['Vishal-Shekhar', 'Sanam Puri', 'Shipra Goyal']",0.579,0.713,7.0,-7.334,1.0,0.0318,0.617,3.33e-05,0.118,0.635,159.915,audio_features,7cYTgUmc4x7Qrjpecedgmx,spotify:track:7cYTgUmc4x7Qrjpecedgmx,https://api.spotify.com/v1/tracks/7cYTgUmc4x7Qrjpecedgmx,https://api.spotify.com/v1/audio-analysis/7cYTgUmc4x7Qrjpecedgmx,303640.0,3.0,happy
"Manchala (From ""Hasee Toh Phasee"")",0,2015-03-15 00:49:20+00:00,2014.0,"['Vishal-Shekhar', 'Shafqat Amanat Ali', 'Nupur Pant']",0.365,0.649,11.0,-5.295,0.0,0.0408,0.151,0.0,0.121,0.453,78.398,audio_features,1XoOFe3xEGvNVYzKEKQkG6,spotify:track:1XoOFe3xEGvNVYzKEKQkG6,https://api.spotify.com/v1/tracks/1XoOFe3xEGvNVYzKEKQkG6,https://api.spotify.com/v1/audio-analysis/1XoOFe3xEGvNVYzKEKQkG6,227507.0,4.0,happy
"Zehnaseeb (From ""Hasee Toh Phasee"")",0,2015-03-15 00:49:42+00:00,2014.0,"['Vishal-Shekhar', 'Chinmayi', 'Shekhar Ravjiani']",0.623,0.595,7.0,-6.342,1.0,0.0331,0.363,0.000131,0.353,0.418,78.029,audio_features,6zcvAGW0P59zya4fsMprL7,spotify:track:6zcvAGW0P59zya4fsMprL7,https://api.spotify.com/v1/tracks/6zcvAGW0P59zya4fsMprL7,https://api.spotify.com/v1/audio-analysis/6zcvAGW0P59zya4fsMprL7,217440.0,4.0,happy
"Khushamdeed (From ""Go Goa Gone"")",0,2015-05-08 02:51:52+00:00,2015.0,"['Sachin-Jigar', 'Shreya Ghoshal']",0.687,0.331,5.0,-14.121,1.0,0.0366,0.781,0.00492,0.151,0.392,129.945,audio_features,1eb4vNtL14DFayjU3ljess,spotify:track:1eb4vNtL14DFayjU3ljess,https://api.spotify.com/v1/tracks/1eb4vNtL14DFayjU3ljess,https://api.spotify.com/v1/audio-analysis/1eb4vNtL14DFayjU3ljess,215520.0,4.0,happy
"Saibo (From ""Shor in the City"")",0,2015-05-08 02:52:05+00:00,2015.0,"['Sachin-Jigar', 'Shreya Ghoshal', 'Tochi Raina']",0.619,0.428,2.0,-7.867,1.0,0.0281,0.736,1.27e-05,0.136,0.542,90.056,audio_features,44An5R5IyzTfJYtGEmlLiJ,spotify:track:44An5R5IyzTfJYtGEmlLiJ,https://api.spotify.com/v1/tracks/44An5R5IyzTfJYtGEmlLiJ,https://api.spotify.com/v1/audio-analysis/44An5R5IyzTfJYtGEmlLiJ,195253.0,4.0,happy
"Bairiyaa (From ""Ramaiya Vastavaiya"")",0,2015-05-08 02:52:45+00:00,2014.0,"['Sachin-Jigar', 'Atif Aslam', 'Shreya Ghoshal']",0.65,0.429,1.0,-8.121,1.0,0.0237,0.594,1.88e-06,0.113,0.285,99.935,audio_features,4k0vYExiiyK4IxEyqhtN5Z,spotify:track:4k0vYExiiyK4IxEyqhtN5Z,https://api.spotify.com/v1/tracks/4k0vYExiiyK4IxEyqhtN5Z,https://api.spotify.com/v1/audio-analysis/4k0vYExiiyK4IxEyqhtN5Z,243734.0,1.0,happy
"Kya Karoon? (From ""Wake Up Sid!"")",7,2015-05-08 03:03:04+00:00,2013.0,"['Shankar-Ehsaan-Loy', 'Clinton Cerejo', 'Dominique Cerejo', 'Loy Mendonsa']",0.594,0.548,9.0,-7.588,0.0,0.0267,0.611,0.00146,0.117,0.374,98.014,audio_features,3i0xUOdgLsmQIfyiZg1k2a,spotify:track:3i0xUOdgLsmQIfyiZg1k2a,https://api.spotify.com/v1/tracks/3i0xUOdgLsmQIfyiZg1k2a,https://api.spotify.com/v1/audio-analysis/3i0xUOdgLsmQIfyiZg1k2a,236160.0,4.0,happy
"Kitni Baatein (From ""Lakshya"") - Reprise",3,2015-05-08 03:04:44+00:00,2010.0,"['Shankar-Ehsaan-Loy', 'Hariharan', 'Sadhana Sargam']",0.378,0.362,8.0,-10.673,1.0,0.0412,0.424,7.88e-06,0.271,0.168,159.813,audio_features,1WPE56u4qrTHfSPBTkrxuj,spotify:track:1WPE56u4qrTHfSPBTkrxuj,https://api.spotify.com/v1/tracks/1WPE56u4qrTHfSPBTkrxuj,https://api.spotify.com/v1/audio-analysis/1WPE56u4qrTHfSPBTkrxuj,251013.0,4.0,happy
Lafzon Mein,41,2015-05-08 03:06:01+00:00,2005.0,"['Abhijeet Sawant', 'Biddu']",0.648,0.367,3.0,-14.167,0.0,0.0474,0.104,0.00929,0.0769,0.939,154.008,audio_features,7eyTUv9Y7VpAhZJYrDqGQy,spotify:track:7eyTUv9Y7VpAhZJYrDqGQy,https://api.spotify.com/v1/tracks/7eyTUv9Y7VpAhZJYrDqGQy,https://api.spotify.com/v1/audio-analysis/7eyTUv9Y7VpAhZJYrDqGQy,266973.0,4.0,happy
Yaad Ayenge Yeh Pal - Recreated by Leslie Lewis,32,2015-05-08 03:06:42+00:00,2004.0,"['Rahul Vaidya', 'Abhijeet Sawant', 'Prajakta Shukre', 'Harish Moyal', 'Amit Sana', 'Ravinder Ravi', 'Rahul Saxena', 'Vishal Kothari', 'Mukesh Pancholi']",0.356,0.65,4.0,-4.861,1.0,0.0575,0.402,0.0,0.113,0.421,139.772,audio_features,787K3B6bdwkyCP6v1OFNul,spotify:track:787K3B6bdwkyCP6v1OFNul,https://api.spotify.com/v1/tracks/787K3B6bdwkyCP6v1OFNul,https://api.spotify.com/v1/audio-analysis/787K3B6bdwkyCP6v1OFNul,253960.0,4.0,happy
Woh Hain Zara - Recreated by Leslie Lewis,0,2015-05-08 03:06:54+00:00,2004.0,['Rahul Vaidya'],0.592,0.374,1.0,-11.068,1.0,0.028,0.648,0.000628,0.0753,0.502,100.013,audio_features,4NheC2Y9lbbdALdmrzujGb,spotify:track:4NheC2Y9lbbdALdmrzujGb,https://api.spotify.com/v1/tracks/4NheC2Y9lbbdALdmrzujGb,https://api.spotify.com/v1/audio-analysis/4NheC2Y9lbbdALdmrzujGb,325707.0,4.0,happy
Be Intehaan (Unplugged),0,2015-05-08 03:07:46+00:00,2013.0,"['Rahul Vaidya', 'Pritam']",0.538,0.339,7.0,-7.558,1.0,0.0297,0.916,0.0,0.142,0.214,129.057,audio_features,2o4hANu9gh1z6Evjfwy2GF,spotify:track:2o4hANu9gh1z6Evjfwy2GF,https://api.spotify.com/v1/tracks/2o4hANu9gh1z6Evjfwy2GF,https://api.spotify.com/v1/audio-analysis/2o4hANu9gh1z6Evjfwy2GF,239216.0,4.0,happy
Kuch To Kaho,7,2015-05-08 03:08:35+00:00,2005.0,"['Rahul Vaidya', 'Sajid-Wajid', 'Prajakta Shukre']",0.534,0.537,11.0,-7.958,1.0,0.0377,0.165,0.00189,0.0966,0.415,149.977,audio_features,0FHlcUq1bYNfTsZBn8FbuS,spotify:track:0FHlcUq1bYNfTsZBn8FbuS,https://api.spotify.com/v1/tracks/0FHlcUq1bYNfTsZBn8FbuS,https://api.spotify.com/v1/audio-analysis/0FHlcUq1bYNfTsZBn8FbuS,286973.0,3.0,happy
Naina,35,2015-06-21 02:56:47+00:00,2013.0,"['Vishal-Shekhar', 'Kamal Khan', 'Neeti Mohan']",0.617,0.776,0.0,-4.846,1.0,0.0381,0.313,0.0,0.086,0.532,133.795,audio_features,5h6uvaNkmWjaRqFgIgs9Nf,spotify:track:5h6uvaNkmWjaRqFgIgs9Nf,https://api.spotify.com/v1/tracks/5h6uvaNkmWjaRqFgIgs9Nf,https://api.spotify.com/v1/audio-analysis/5h6uvaNkmWjaRqFgIgs9Nf,318827.0,4.0,happy
Laal Ishq,0,2015-07-01 18:57:46+00:00,2013.0,['Arijit Singh'],0.531,0.725,3.0,-3.751,1.0,0.0258,0.0409,0.0,0.29,0.451,105.951,audio_features,7E7ddQxc006tIabOShhWyA,spotify:track:7E7ddQxc006tIabOShhWyA,https://api.spotify.com/v1/tracks/7E7ddQxc006tIabOShhWyA,https://api.spotify.com/v1/audio-analysis/7E7ddQxc006tIabOShhWyA,387239.0,4.0,happy
Jalte Diye,0,2015-11-29 20:29:49+00:00,2015.0,"['Shabab Sabri', 'Vineet Singh', 'Anweshaa', 'Harshdeep Kaur']",0.579,0.607,2.0,-6.882,1.0,0.0349,0.54,3.01e-05,0.29,0.47,127.884,audio_features,4OqqRKurtHIpowVPPbOl08,spotify:track:4OqqRKurtHIpowVPPbOl08,https://api.spotify.com/v1/tracks/4OqqRKurtHIpowVPPbOl08,https://api.spotify.com/v1/audio-analysis/4OqqRKurtHIpowVPPbOl08,336641.0,1.0,happy
Prem Ratan Dhan Payo,0,2015-11-29 20:29:54+00:00,2015.0,['Palak Muchhal'],0.686,0.914,11.0,-6.394,1.0,0.122,0.481,1.83e-05,0.0575,0.506,96.949,audio_features,6VSGrVgxDhkRzdgLNRMQ6d,spotify:track:6VSGrVgxDhkRzdgLNRMQ6d,https://api.spotify.com/v1/tracks/6VSGrVgxDhkRzdgLNRMQ6d,https://api.spotify.com/v1/audio-analysis/6VSGrVgxDhkRzdgLNRMQ6d,319479.0,4.0,happy
Aaj Unse Milna Hai,0,2015-11-29 20:30:01+00:00,2015.0,['Shaan'],0.704,0.611,7.0,-6.119,0.0,0.102,0.369,0.0,0.277,0.453,81.067,audio_features,4EYVl1ziM4EKdNCa3PBkLv,spotify:track:4EYVl1ziM4EKdNCa3PBkLv,https://api.spotify.com/v1/tracks/4EYVl1ziM4EKdNCa3PBkLv,https://api.spotify.com/v1/audio-analysis/4EYVl1ziM4EKdNCa3PBkLv,243854.0,4.0,happy
"Hamari Adhuri Kahani (Title Track) [From ""Hamari Adhuri Kahani""]",0,2015-11-29 20:34:09+00:00,2015.0,"['Jeet Gannguli', 'Arijit Singh']",0.223,0.359,0.0,-7.569,1.0,0.0312,0.845,0.0,0.133,0.193,73.059,audio_features,7baon2vsK2XnefPkeMIqfB,spotify:track:7baon2vsK2XnefPkeMIqfB,https://api.spotify.com/v1/tracks/7baon2vsK2XnefPkeMIqfB,https://api.spotify.com/v1/audio-analysis/7baon2vsK2XnefPkeMIqfB,398799.0,4.0,happy
Humnava,62,2015-11-29 20:34:29+00:00,2015.0,"['Mithoon', 'Papon']",0.314,0.478,4.0,-7.201,0.0,0.0412,0.783,2.08e-05,0.147,0.276,199.631,audio_features,5lLRB1nnTy1p8nFaH1Vdyf,spotify:track:5lLRB1nnTy1p8nFaH1Vdyf,https://api.spotify.com/v1/tracks/5lLRB1nnTy1p8nFaH1Vdyf,https://api.spotify.com/v1/audio-analysis/5lLRB1nnTy1p8nFaH1Vdyf,328854.0,4.0,happy
Hasi - Female Version,68,2015-11-29 20:34:43+00:00,2015.0,"['Ami Mishra', 'Shreya Ghoshal', 'Kunaal Vermaa']",0.52,0.485,4.0,-6.438,0.0,0.0269,0.927,0.000466,0.159,0.407,143.901,audio_features,1cmZbGkCEVVAck2MsWpPYQ,spotify:track:1cmZbGkCEVVAck2MsWpPYQ,https://api.spotify.com/v1/tracks/1cmZbGkCEVVAck2MsWpPYQ,https://api.spotify.com/v1/audio-analysis/1cmZbGkCEVVAck2MsWpPYQ,192187.0,4.0,happy
Sawaar Loon,0,2015-11-29 20:35:53+00:00,2013.0,['Monali Thakur'],0.817,0.654,5.0,-6.859,1.0,0.0405,0.48,4.24e-05,0.113,0.806,111.96,audio_features,6dVpA6BUqS0DgqwHzboM5j,spotify:track:6dVpA6BUqS0DgqwHzboM5j,https://api.spotify.com/v1/tracks/6dVpA6BUqS0DgqwHzboM5j,https://api.spotify.com/v1/audio-analysis/6dVpA6BUqS0DgqwHzboM5j,255113.0,4.0,happy
Song: Maar Dala,38,2015-12-31 19:15:29+00:00,2002.0,"['Kavita Krishnamurthy', 'KK']",0.652,0.502,6.0,-9.076,0.0,0.0675,0.509,5.29e-05,0.0583,0.745,150.088,audio_features,137luWZJ3YPlv5zVKkR68C,spotify:track:137luWZJ3YPlv5zVKkR68C,https://api.spotify.com/v1/tracks/137luWZJ3YPlv5zVKkR68C,https://api.spotify.com/v1/audio-analysis/137luWZJ3YPlv5zVKkR68C,246653.0,4.0,happy
Song: Morey Piya,25,2015-12-31 19:15:40+00:00,2002.0,"['Jaspinder Narula', 'Shreya Ghoshal']",0.569,0.703,1.0,-6.329,1.0,0.182,0.43,0.0,0.607,0.578,96.168,audio_features,0oJ8ulmF3Vq6BxI9VodIT9,spotify:track:0oJ8ulmF3Vq6BxI9VodIT9,https://api.spotify.com/v1/tracks/0oJ8ulmF3Vq6BxI9VodIT9,https://api.spotify.com/v1/audio-analysis/0oJ8ulmF3Vq6BxI9VodIT9,274800.0,4.0,happy
Song: Silsila Ye Chahat Ka,44,2015-12-31 19:15:50+00:00,2002.0,['Shreya Ghoshal'],0.556,0.516,0.0,-10.913,1.0,0.0694,0.552,0.0,0.407,0.337,138.698,audio_features,5n7KWx7UkcKJUB8GvJCYqj,spotify:track:5n7KWx7UkcKJUB8GvJCYqj,https://api.spotify.com/v1/tracks/5n7KWx7UkcKJUB8GvJCYqj,https://api.spotify.com/v1/audio-analysis/5n7KWx7UkcKJUB8GvJCYqj,240707.0,4.0,happy
Song: Bairi Piya,36,2015-12-31 19:16:06+00:00,2002.0,"['Udit Narayan', 'Shreya Ghoshal']",0.632,0.559,0.0,-7.245,1.0,0.043,0.41,0.0,0.151,0.484,138.001,audio_features,4ha9F5ol1epIgyqzXX7cjC,spotify:track:4ha9F5ol1epIgyqzXX7cjC,https://api.spotify.com/v1/tracks/4ha9F5ol1epIgyqzXX7cjC,https://api.spotify.com/v1/audio-analysis/4ha9F5ol1epIgyqzXX7cjC,319507.0,4.0,happy
,0,2016-01-08 19:29:36+00:00,0.0,[''],0.531,0.865,1.0,-3.389,0.0,0.0536,0.481,0.0,0.22,0.582,79.97,audio_features,7IP72Pw6reOTDZrpLVtOFT,spotify:track:7IP72Pw6reOTDZrpLVtOFT,https://api.spotify.com/v1/tracks/7IP72Pw6reOTDZrpLVtOFT,https://api.spotify.com/v1/audio-analysis/7IP72Pw6reOTDZrpLVtOFT,340232.0,4.0,happy
,0,2016-01-08 19:29:43+00:00,0.0,[''],0.614,0.84,0.0,-3.291,1.0,0.0496,0.748,0.0,0.0531,0.497,131.76,audio_features,6qKlMV1t8Dq2ndco8gR7KL,spotify:track:6qKlMV1t8Dq2ndco8gR7KL,https://api.spotify.com/v1/tracks/6qKlMV1t8Dq2ndco8gR7KL,https://api.spotify.com/v1/audio-analysis/6qKlMV1t8Dq2ndco8gR7KL,231838.0,3.0,happy
